word	rank	similar_word	dist	ipa	freq	n_utts
दशरथको	5	देशहरूको	0.0771	deːʃəhəɾuːkoː	19	19
दहीसँग	1	देवीसँग	0.0476	deːwɪːʃʌ̃ɡ	2	2
दहीसँग	2	दरसँग	0.0536	dəɾəʃʌ̃ɡ	1	1
दहीसँग	3	देशसँग	0.0625	deːʃəʃʌ̃ɡ	1	1
दहीसँग	4	दिनसँग	0.0685	dɪnəʃʌ̃ɡ	2	2
दहीसँग	5	दहबाङ	0.0863	dəhəbaːŋ	3	3
दाजुको	1	दाङको	0.0486	daːŋəkoː	6	6
दाजुको	2	दाँजेको	0.0486	dãɟeːkoː	3	3
दाजुको	3	देखिको	0.0625	deːkʰɪkoː	1	1
दाजुको	4	दाँतको	0.066	dãtʌkoː	1	1
दाजुको	5	दौडको	0.066	dɔːɖəkoː	1	1
दामुपालको	1	दनुवारको	0.0667	dənuwaːɾəkoː	3	3
दामुपालको	2	दरबारको	0.0687	dəɾəbaːɾəkoː	9	9
दामुपालको	3	दलबलका	0.0729	dʌləbələkaː	1	1
दामुपालको	4	दरबारका	0.0771	dəɾəbaːɾəkaː	4	4
दामुपालको	5	देवदारको	0.0792	deːwədaːɾəkoː	1	1
दार्शनिकहरूको	1	दर्शनशास्त्रको	0.0846	dərrʃənəʃaːstɾəkoː	2	2
दार्शनिकहरूको	2	दुष्प्रभावहरूको	0.1055	duʂpɾəbʰaːwəhəɾuːkoː	1	1
दार्शनिकहरूको	3	दर्शनशास्त्रमा	0.1081	dərrʃənəʃaːstɾəmaː	4	4
दार्शनिकहरूको	4	देवीदेवताहरूको	0.1146	deːwɪːdeːwətaːhəɾuːkoː	2	2
दार्शनिकहरूको	5	दिदीबहिनीहरूले	0.1289	dɪdɪːbəhɪnɪːhəɾuːleː	1	1
दिँदै	1	दिदै	0.0208	dɪdɛː	2	2
दिँदै	2	दिँदा	0.0312	dĩdaː	19	19
दिँदै	3	दिनै	0.0417	dɪnɛː	2	2
दिँदै	4	दिने	0.0521	dɪneː	159	159
दिँदै	5	दिदी	0.0521	dɪdi	23	23
दिएका	1	दिएको	0.0167	dɪʲeːkoː	155	155
दिएका	2	दिएकै	0.025	dɪʲeːkɛː	1	1
दिएका	3	दिएकी	0.0333	dɪʲeːki	1	1
दिएका	4	दिएमा	0.0583	dɪʲeːmaː	12	12
दिएका	5	दुईको	0.0667	duɪːkoː	11	11
दिदीबहिनीहरूले	1	देवीदेवताहरूको	0.1107	deːwɪːdeːwətaːhəɾuːkoː	2	2
दिदीबहिनीहरूले	2	दार्शनिकहरूको	0.1289	daːrrʃənɪkəhəɾuːkoː	1	1
दिदीबहिनीहरूले	3	दुर्घटनाहरूलाई	0.1324	durrɡʰəʈənaːhəɾuːlaːi	2	2
दिदीबहिनीहरूले	4	दुष्प्रभावहरूको	0.151	duʂpɾəbʰaːwəhəɾuːkoː	1	1
दिदीबहिनीहरूले	5	दृष्टिकोणहरूलाई	0.1593	dɾɪʂʈɪkoːɳəhəɾuːlaːiː	1	1
दिनुपर्छ	1	दिनैपर्छ	0.025	dɪnɛːpʌrrcʰə	3	3
दिनुपर्छ	2	दिनुपर्यो	0.0333	dɪnupʌrrjoː	6	6
दिनुपर्छ	3	दिनुपर्ने	0.0437	dɪnupʌrrneː	9	9
दिनुपर्छ	4	दिनुपर्ला	0.0479	dɪnupʌrrlaː	3	3
दिनुपर्छ	5	दिनचर्या	0.0625	dɪnəcʌrrjaː	1	1
दिपकजी	1	दिनपछि	0.0651	dɪnəpəcʰɪ	20	20
दिपकजी	2	दशकको	0.0755	dʌʃəkəkoː	22	22
दिपकजी	3	दशकका	0.0755	dʌʃəkəkaː	12	12
दिपकजी	4	दैनिकको	0.0807	dɛːnɪkəkoː	7	7
दिपकजी	5	दिमागले	0.0807	dɪmaːɡəleː	2	2
दिलाएका	1	दिलाइयो	0.0595	dɪlaːɪjoː	1	1
दिलाएका	2	दिलाएर	0.0655	dɪlaːeːɾə	2	2
दिलाएका	3	दिलाउँछ	0.0655	dɪlaːũcʰə	1	1
दिलाएका	4	देखाएका	0.0744	deːkʰaːeːkaː	11	11
दिलाएका	5	दिलाउने	0.0863	dɪlaːʊneː	12	12
दिव्यज्ञान	1	दिग्बन्धन	0.1204	dɪɡbʌndʰən	1	1
दिव्यज्ञान	2	द्रव्यमान	0.1296	dɾəwjʌmaːn	6	6
दिव्यज्ञान	3	दिव्यधाम	0.1389	dɪwjʌdʰaːmə	1	1
दिव्यज्ञान	4	दिङरीबाट	0.1435	dɪŋəɾɪːbaːʈ	1	1
दिव्यज्ञान	5	दिग्विजय	0.1458	dɪɡwɪɟəjə	1	1
दीर्घकालिक	1	दुर्घटनाको	0.0781	durrɡʰəʈənaːkoː	12	12
दीर्घकालिक	2	दुर्घटनाका	0.0781	durrɡʰəʈənaːkaː	1	1
दीर्घकालिक	3	दुर्गाचार्य	0.0816	durrɡaːcaːrrjə	2	2
दीर्घकालिक	4	दुर्गापुरको	0.0885	durrɡaːpuɾəkoː	3	3
दीर्घकालिक	5	दीर्घकालिन	0.1024	dɪːrrɡʰəkaːlɪn	1	1
दुईमत	1	दुईबाट	0.0417	duɪːbaːʈ	3	3
दुईमत	2	दिएनन्	0.0799	dɪʲeːnən	10	10
दुईमत	3	दुश्मन	0.0868	duʃmən	2	2
दुईमत	4	दुस्मन	0.0868	dusmən	2	2
दुईमत	5	दिइछन्	0.1042	dɪʲɪcʰən	1	1
दुधपोखरी	1	दुङमाकुले	0.0875	duŋəmaːkuleː	1	1
दुधपोखरी	2	दबाबहरू	0.0896	dəbaːbəhəɾuː	2	2
दुधपोखरी	3	दिदीबहिनी	0.0938	dɪdɪːbəhɪni	3	3
दुधपोखरी	4	दुर्गाहरी	0.0938	durrɡaːhəɾiː	2	2
दुधपोखरी	5	दुमजेश्वरी	0.0958	duməɟeːʃwɾiː	1	1
दुरसञ्चार	1	दूरसञ्चार	0.0038	duːɾəsəɲcaːɾə	15	15
दुरसञ्चार	2	दरभङ्गामा	0.0852	dəɾəbʰəŋɡaːmaː	1	1
दुरसञ्चार	3	दुर्दिम्बाको	0.1136	durrdɪmbaːkoː	1	1
दुरसञ्चार	4	दिनसम्मका	0.1193	dɪnəsʌmməkaː	2	2
दुरसञ्चार	5	दानदक्षिणा	0.1288	daːnədʌkʂɪɳaː	2	2
दुर्घटनापछि	1	दुर्घटनादेखि	0.0223	durrɡʰəʈənaːdeːkʰɪ	2	2
दुर्घटनापछि	2	दुर्योधनदेखि	0.064	durrjoːdʰənədeːkʰɪ	1	1
दुर्घटनापछि	3	दुर्घटनाबाट	0.0878	durrɡʰəʈənaːbaːʈ	1	1
दुर्घटनापछि	4	दार्जिलिङदेखि	0.0923	daːrrɟɪlɪŋədeːkʰɪ	3	3
दुर्घटनापछि	5	दार्जीलिङदेखि	0.0952	daːrrɟɪːlɪŋədeːkʰɪ	1	1
दुलेगौंडा	1	दारेगौंडा	0.0347	daːɾeːɡɔːɳɖaː	1	1
दुलेगौंडा	2	दुधकुण्ड	0.0694	dudʰəkuɳɖə	1	1
दुलेगौंडा	3	दुवैभन्दा	0.088	duwɛːbʰəndaː	1	1
दुलेगौंडा	4	दिनभन्दा	0.0949	dɪnəbʰʌndaː	2	2
दुलेगौंडा	5	दरबन्दी	0.1065	dəɾəbʌndi	10	10
दुष्परिणाम	1	दुस्परिणाम	0.0038	duspəɾɪɳaːmə	1	1
दुष्परिणाम	2	दुष्कर्मको	0.1023	duʂkʌrrməkoː	2	2
दुष्परिणाम	3	दम्पतिमाथि	0.108	dəmpətɪmaːtʰɪ	1	1
दुष्परिणाम	4	दुष्टहरूको	0.1155	duʂʈəhəɾuːkoː	1	1
दुष्परिणाम	5	२०००मा	0.1326	duːiː həzaːɾə maː	4	4
दूरसञ्चार	1	दुरसञ्चार	0.0038	duɾəsəɲcaːɾə	3	3
दूरसञ्चार	2	दरभङ्गामा	0.089	dəɾəbʰəŋɡaːmaː	1	1
दूरसञ्चार	3	दुर्दिम्बाको	0.1174	durrdɪmbaːkoː	1	1
दूरसञ्चार	4	दिनसम्मका	0.1231	dɪnəsʌmməkaː	2	2
दूरसञ्चार	5	दानदक्षिणा	0.125	daːnədʌkʂɪɳaː	2	2
दृष्टिगत	1	दृष्टिबाट	0.037	dɾɪʂʈɪbaːʈ	16	16
दृष्टिगत	2	दृष्टिकोण	0.0394	dɾɪʂʈɪkoːɳ	11	11
दृष्टिगत	3	दृष्टिलाई	0.0926	dɾɪʂʈɪlaːiː	3	3
दृष्टिगत	4	दृष्टिको	0.1227	dɾɪʂʈɪkoː	8	8
दृष्टिगत	5	दृष्टिका	0.1227	dɾɪʂʈɪkaː	2	2
देखरेख	1	देवराज	0.0714	deːwəɾaːɟ	9	9
देखरेख	2	दशरथ	0.0952	dʌʃəɾətʰ	12	12
देखरेख	3	दुखबाट	0.1042	dukʰəbaːʈ	1	1
देखरेख	4	देशसँग	0.1071	deːʃəʃʌ̃ɡ	1	1
देखरेख	5	देखभाल	0.1101	deːkʰəbʰaːl	4	4
देखापर्न	1	देखापर्दा	0.0208	deːkʰaːpʌrrdaː	3	3
देखापर्न	2	देखापर्छ	0.0312	deːkʰaːpʌrrcʰə	1	1
देखापर्न	3	देखापर्यो	0.0396	deːkʰaːpʌrrjoː	3	3
देखापर्न	4	दोषपूर्ण	0.0708	doːʂəpuːrrɳə	2	2
देखापर्न	5	देखापरेका	0.0771	deːkʰaːpəɾeːkaː	5	5
देखेँ	1	देखे	0.0208	deːkʰeː	19	19
देखेँ	2	देखी	0.0208	deːkʰi	4	4
देखेँ	3	देखि	0.0312	deːkʰɪ	394	394
देखेँ	4	देखा	0.0417	deːkʰaː	35	35
देखेँ	5	दाखा	0.0625	daːkʰaː	1	1
देवकोटाका	1	देवकोटाले	0.0437	deːwəkoːʈaːleː	1	1
देवकोटाका	2	दुवाकोटको	0.0542	duwaːkoːʈəkoː	3	3
देवकोटाका	3	दुवैजनाका	0.0667	duwɛːɟənaːkaː	4	4
देवकोटाका	4	देवदहका	0.0667	deːwədəhəkaː	1	1
देवकोटाका	5	देवीघाटमा	0.0708	deːwɪːɡʰaːʈəmaː	2	2
देवनागरीको	1	देवनागरीमा	0.0312	deːwənaːɡəɾɪːmaː	11	11
देवनागरीको	2	देवताहरूको	0.0382	deːwətaːhəɾuːkoː	19	19
देवनागरीको	3	देवताहरूका	0.0451	deːwətaːhəɾuːkaː	1	1
देवनागरीको	4	देवलहरूका	0.0556	deːwələhəɾuːkaː	2	2
देवनागरीको	5	देवताहरूले	0.0747	deːwətaːhəɾuːleː	3	3
देवीमा	1	दावीमा	0.0139	daːwɪːmaː	1	1
देवीमा	2	दुवैमा	0.0417	duwɛːmaː	10	10
देवीमा	3	देवीका	0.0486	deːwɪːkaː	9	9
देवीमा	4	देवीले	0.0521	deːwɪːleː	9	9
देवीमा	5	दहीमा	0.0556	dəhɪːmaː	1	1
देशविदेश	1	दशकबाट	0.0856	dəʃəkəbaːʈ	1	1
देशविदेश	2	देहावसान	0.0995	deːhaːwəsaːn	1	1
देशविदेश	3	दशमलब	0.1088	dʌʃəmələb	12	12
देशविदेश	4	देशभित्र	0.1134	deːʃəbʰɪtɾə	10	10
देशविदेश	5	दैनिकबाट	0.1181	dɛːnɪkəbaːʈ	4	4
दैनिकबाट	1	दमकबाट	0.0301	dəməkəbaːʈ	2	2
दैनिकबाट	2	दशकबाट	0.0509	dəʃəkəbaːʈ	1	1
दैनिकबाट	3	दमनबाट	0.0648	dəmənəbaːʈ	1	1
दैनिकबाट	4	दिनसमेत	0.0718	dɪnəsəmeːt	2	2
दैनिकबाट	5	दोलनबाट	0.0718	doːlənəbaːʈ	2	2
दोमट	1	दमित	0.0417	dʌmɪt	4	4
दोमट	2	दमन	0.05	dʌmən	16	16
दोमट	3	दोलन	0.0792	doːlən	1	1
दोमट	4	दोभान	0.0833	doːbʰaːn	1	1
दोमट	5	दोहन	0.0833	doːhən	1	1
दोहोरिने	1	दोहोरियो	0.0443	doːhoːɾɪjoː	3	3
दोहोरिने	2	दोधौलीमा	0.0859	doːdʰɔːlɪːmaː	1	1
दोहोरिने	3	दुलालले	0.0938	dulaːləleː	5	5
दोहोरिने	4	दाहालको	0.0938	daːhaːləkoː	2	2
दोहोरिने	5	दुहागडी	0.0938	duhaːɡəɖiː	2	2
द्रवमा	1	द्रोहको	0.0952	dɾoːhəkoː	2	2
द्रवमा	2	दिएकोमा	0.1012	dɪʲeːkoːmaː	5	5
द्रवमा	3	दृढता	0.1071	dɾɪɖʰətaː	2	2
द्रवमा	4	दोआबमा	0.1071	doːaːbəmaː	1	1
द्रवमा	5	द्रौपदी	0.1101	dɾɔːpədiː	1	1
द्वारदेखि	1	द्वैमासिक	0.0972	dːwɛːmaːsɪkə	5	5
द्वारदेखि	2	द्विदलीय	0.0995	dːwɪdəlɪːjə	1	1
द्वारदेखि	3	द्वारावती	0.1019	dːwaːɾaːwəti	1	1
द्वारदेखि	4	द्वारिकामा	0.1042	dːwaːɾɪkaːmaː	1	1
द्वारदेखि	5	द्वारहरू	0.1088	dːwaːɾəhəɾuː	3	3
धनका	1	धनको	0.0139	dʰʌnəkoː	12	12
धनका	2	धानका	0.0139	dʰaːnəkaː	1	1
धनका	3	धानको	0.0278	dʰaːnəkoː	13	13
धनका	4	धनजी	0.0347	dʰʌnəɟiː	2	2
धनका	5	धनीको	0.0417	dʰənɪːkoː	1	1
धनुकाँड	1	धनुवाण	0.0625	dʰənuwaːɳ	3	3
धनुकाँड	2	धनकौल	0.0774	dʰənəkɔːl	1	1
धनुकाँड	3	धातुबाट	0.0833	dʰaːtubaːʈ	9	9
धनुकाँड	4	धनवान्	0.0893	dʰənəwaːn	7	7
धनुकाँड	5	धनराज	0.0982	dʰənəɾaːɟ	2	2
धम्की	1	धन्य	0.0875	dʰʌnjə	3	3
धम्की	2	धक्का	0.0917	dʰʌkkaː	3	3
धम्की	3	धन्दा	0.1	dʰʌndaː	6	6
धम्की	4	धब्बा	0.1	dʰʌbːbaː	2	2
धम्की	5	धन्धा	0.1083	dʰʌndʰaː	4	4
धर्म	1	धर्मी	0.0208	dʰʌrrmi	1	1
धर्म	2	धर्ना	0.0382	dʰʌrrnaː	8	8
धर्म	3	धार्नी	0.0521	dʰaːrrni	2	2
धर्म	4	धर्ती	0.059	dʰʌrrti	6	6
धर्म	5	धैर्य	0.0625	dʰɛːrrjə	6	6
धर्मभिरू	1	धर्महरू	0.0375	dʰʌrrməhəɾuː	5	5
धर्मभिरू	2	धर्मगुरू	0.0375	dʰʌrrməɡuɾuː	2	2
धर्मभिरू	3	धर्मतिर	0.0396	dʰʌrrmətɪɾə	3	3
धर्मभिरू	4	धर्मगुरु	0.0417	dʰʌrrməɡuɾu	2	2
धर्मभिरू	5	धर्मपुर	0.0458	dʰʌrrməpuɾə	3	3
धर्साविरुद्ध	1	धर्मावलम्बी	0.0865	dʰərrmaːwəlʌmbi	10	10
धर्साविरुद्ध	2	धर्मावलम्वी	0.1154	dʰərrmaːwələmwiː	1	1
धर्साविरुद्ध	3	धर्मग्रन्थ	0.1426	dʰərrməɡɾʌntʰə	5	5
धर्साविरुद्ध	4	धर्नाहरूको	0.1442	dʰərrnaːhəɾuːkoː	3	3
धर्साविरुद्ध	5	धर्मपरायण	0.1554	dʰərrməpəɾaːjəɳ	2	2
धान्नु	1	धानको	0.1285	dʰaːnəkoː	13	13
धान्नु	2	धानेको	0.1285	dʰaːneːkoː	1	1
धान्नु	3	धैर्य	0.1319	dʰɛːrrjə	6	6
धान्नु	4	धर्मी	0.1389	dʰʌrrmi	1	1
धान्नु	5	धनको	0.1424	dʰʌnəkoː	12	12
धार्नीको	1	धार्मिक	0.0339	dʰaːrrmɪkə	277	277
धार्नीको	2	धर्मको	0.0391	dʰʌrrməkoː	55	55
धार्नीको	3	धर्मका	0.0495	dʰʌrrməkaː	24	24
धार्नीको	4	धर्मकै	0.0547	dʰʌrrməkɛː	2	2
धार्नीको	5	धारणाको	0.0651	dʰaːɾəɳaːkoː	3	3
धुरीदेखि	1	धारादेखि	0.0469	dʰaːɾaːdeːkʰɪ	1	1
धुरीदेखि	2	धेरैपछि	0.0703	dʰeːɾɛːpəcʰɪ	4	4
धुरीदेखि	3	धातुदेखि	0.0755	dʰaːtudeːkʰɪ	2	2
धुरीदेखि	4	धरतीको	0.0833	dʰəɾətɪːkoː	5	5
धुरीदेखि	5	धरतीका	0.0833	dʰəɾətɪːkaː	2	2
धेरैपल्ट	1	धेरैभन्दा	0.0463	dʰeːɾɛːbʰʌndaː	5	5
धेरैपल्ट	2	धूपबत्ति	0.0972	dʰuːpəbʌttɪ	1	1
धेरैपल्ट	3	धनबज्र	0.0995	dʰənəbʌɟɾə	2	2
धेरैपल्ट	4	धर्मलाई	0.1273	dʰərrməlaːi	13	13
धेरैपल्ट	5	धर्मश्री	0.1273	dʰərrmʌʃɾi	5	5
ध्रुवहरू	1	ध्वजाहरू	0.0926	dʰwʌɟaːhəɾuː	1	1
ध्रुवहरू	2	ध्वनिहरू	0.1042	dʰwʌnɪhəɾuː	4	4
ध्रुवहरू	3	ध्रुवीकरण	0.1375	dʰɾuwɪːkəɾəɳ	1	1
ध्रुवहरू	4	धारणाहरू	0.1542	dʰaːɾəɳaːhəɾuː	2	2
ध्रुवहरू	5	धर्महरू	0.1583	dʰʌrrməhəɾuː	5	5
नकरात्मकता	1	नवरात्रभर	0.0817	nəwəɾaːtɾəbʰəɾə	4	4
नकरात्मकता	2	नपारिदिएकाले	0.1026	nəpaːɾɪdɪʲeːkaːleː	1	1
नकरात्मकता	3	नजरबन्दमा	0.109	nəɟəɾəbʌndəmaː	1	1
नकरात्मकता	4	नजरबन्दको	0.1122	nəɟəɾəbʌndəkoː	2	2
नकरात्मकता	5	नहटाउनुहोला	0.1138	nəhəʈaːʊnuhoːlaː	3	3
नक्सामा	1	नक्शामा	0.0119	nəkʃaːmaː	1	1
नक्सामा	2	नक्साले	0.0446	nəksaːleː	2	2
नक्सामा	3	नोक्सानी	0.0506	noːksaːniː	7	7
नक्सामा	4	नक्साको	0.0536	nəksaːkoː	8	8
नक्सामा	5	नक्शाको	0.0655	nəkʃaːkoː	1	1
नगरबाट	1	नगरकोट	0.0324	nəɡəɾəkoːʈ	48	48
नगरबाट	2	नजिकबाट	0.0509	nəɟɪkəbaːʈ	12	12
नगरबाट	3	निकायबाट	0.0509	nɪkaːjəbaːʈ	4	4
नगरबाट	4	नखानेबाट	0.0532	nəkʰaːneːbaːʈ	2	2
नगरबाट	5	नजीकबाट	0.0556	nəɟɪːkəbaːʈ	1	1
नगर्नाले	1	नगर्नेले	0.0083	nəɡərrneːleː	2	2
नगर्नाले	2	नगर्नको	0.0604	nəɡʌrrnəkoː	1	1
नगर्नाले	3	नगदेबाली	0.0708	nəɡədeːbaːli	1	1
नगर्नाले	4	निकटताले	0.0771	nɪkəʈətaːleː	1	1
नगर्नाले	5	नागरिकले	0.0813	naːɡəɾɪkəleː	2	2
नजरबन्द	1	नकलबन्दा	0.0284	nəkələbʌndaː	1	1
नजरबन्द	2	नेपालभन्दा	0.0625	neːpaːləbʰʌndaː	1	1
नजरबन्द	3	नैगमकाण्ड	0.0701	nɛːɡəməkaːɳɖə	1	1
नजरबन्द	4	नपरेसम्म	0.0739	nəpəɾeːsʌmmə	1	1
नजरबन्द	5	नेडर्भोल्ड	0.0739	neːɖərrbʰoːlɖə	1	1
